Date,Close
10/26/2020 16:00:00,0.17
10/27/2020 16:00:00,0.17
10/28/2020 16:00:00,0.16
10/29/2020 16:00:00,0.16
10/30/2020 16:00:00,0.14
11/2/2020 16:00:00,0.17
11/3/2020 16:00:00,0.19
11/4/2020 16:00:00,0.17
11/5/2020 16:00:00,0.22
11/6/2020 16:00:00,0.25
11/9/2020 16:00:00,0.46
11/10/2020 16:00:00,0.44
11/11/2020 16:00:00,0.39
11/12/2020 16:00:00,0.28
11/13/2020 16:00:00,0.28
11/16/2020 16:00:00,0.26
11/17/2020 16:00:00,0.25
11/18/2020 16:00:00,0.26
11/19/2020 16:00:00,0.26
11/20/2020 16:00:00,0.25
11/23/2020 16:00:00,0.24
11/24/2020 16:00:00,0.3
11/25/2020 16:00:00,0.28
11/27/2020 13:00:00,0.37
11/30/2020 16:00:00,0.73
12/1/2020 16:00:00,0.65
12/2/2020 16:00:00,0.81
12/3/2020 16:00:00,0.77
12/4/2020 16:00:00,0.66
12/7/2020 16:00:00,0.52
12/8/2020 16:00:00,0.51
12/9/2020 16:00:00,0.49
12/10/2020 16:00:00,0.47
12/11/2020 16:00:00,0.51
12/14/2020 16:00:00,0.51
12/15/2020 16:00:00,0.5
12/16/2020 16:00:00,0.48
12/17/2020 16:00:00,0.44
12/18/2020 16:00:00,0.44
12/21/2020 16:00:00,0.51
12/22/2020 16:00:00,0.48
12/23/2020 16:00:00,0.5
12/24/2020 13:00:00,0.47
12/28/2020 16:00:00,0.48
12/29/2020 16:00:00,0.46
12/30/2020 16:00:00,0.49
12/31/2020 16:00:00,0.47
1/4/2021 16:00:00,0.55
1/5/2021 16:00:00,0.54
1/6/2021 16:00:00,0.61
1/7/2021 16:00:00,0.69
1/8/2021 16:00:00,0.68
1/11/2021 16:00:00,0.71
1/12/2021 16:00:00,0.67
1/13/2021 16:00:00,0.66
1/14/2021 16:00:00,0.69
1/15/2021 16:00:00,0.71
1/19/2021 16:00:00,0.69
1/20/2021 16:00:00,0.68
1/21/2021 16:00:00,0.66
1/22/2021 16:00:00,0.65
1/25/2021 16:00:00,0.6
1/26/2021 16:00:00,0.56
1/27/2021 16:00:00,0.6
1/28/2021 16:00:00,0.83
1/29/2021 16:00:00,0.82
2/1/2021 16:00:00,1.21
2/2/2021 16:00:00,1.04
2/3/2021 16:00:00,1.21
2/4/2021 16:00:00,1.15
2/5/2021 16:00:00,1.13
2/8/2021 16:00:00,1.28
2/9/2021 16:00:00,1.65
2/10/2021 16:00:00,2.95
2/11/2021 16:00:00,2.38
