Date,Close
2/13/2020 16:00:00,6
2/14/2020 16:00:00,5.83
2/18/2020 16:00:00,6.09
2/19/2020 16:00:00,6.15
2/20/2020 16:00:00,6.16
2/21/2020 16:00:00,6.01
2/24/2020 16:00:00,5.76
2/25/2020 16:00:00,5.5
2/26/2020 16:00:00,5.47
2/27/2020 16:00:00,5.14
2/28/2020 16:00:00,5.17
3/2/2020 16:00:00,5.08
3/3/2020 16:00:00,4.93
3/4/2020 16:00:00,4.92
3/5/2020 16:00:00,4.67
3/6/2020 16:00:00,4.44
3/9/2020 16:00:00,3.85
3/10/2020 16:00:00,4.2
3/11/2020 16:00:00,4.16
3/12/2020 16:00:00,3.7
3/13/2020 16:00:00,4.38
3/16/2020 16:00:00,3.39
3/17/2020 16:00:00,2.9
3/18/2020 16:00:00,3.18
3/19/2020 16:00:00,3.26
3/20/2020 16:00:00,3.38
3/23/2020 16:00:00,3.44
3/24/2020 16:00:00,3.62
3/25/2020 16:00:00,3.76
3/26/2020 16:00:00,3.93
3/27/2020 16:00:00,3.81
3/30/2020 16:00:00,3.91
3/31/2020 16:00:00,4.13
4/1/2020 16:00:00,3.36
4/2/2020 16:00:00,3.23
4/3/2020 16:00:00,3.22
4/6/2020 16:00:00,3.48
4/7/2020 16:00:00,3.61
4/8/2020 16:00:00,3.84
4/9/2020 16:00:00,3.76
4/13/2020 16:00:00,3.86
4/14/2020 16:00:00,4
4/15/2020 16:00:00,3.7
4/16/2020 16:00:00,4.01
4/17/2020 16:00:00,4.27
4/20/2020 16:00:00,4.09
4/21/2020 16:00:00,3.92
4/22/2020 16:00:00,3.9
4/23/2020 16:00:00,4.01
4/24/2020 16:00:00,4.04
4/27/2020 16:00:00,4.26
4/28/2020 16:00:00,4.21
4/29/2020 16:00:00,4.37
4/30/2020 16:00:00,4.28
5/1/2020 16:00:00,4.07
5/4/2020 16:00:00,4.26
5/5/2020 16:00:00,4.27
5/6/2020 16:00:00,4.49
5/7/2020 16:00:00,4.6
5/8/2020 16:00:00,4.71
5/11/2020 16:00:00,4.58
5/12/2020 16:00:00,4.5
5/13/2020 16:00:00,4.46
5/14/2020 16:00:00,4.46
5/15/2020 16:00:00,4.42
5/18/2020 16:00:00,4.49
5/19/2020 16:00:00,4.49
5/20/2020 16:00:00,4.65
5/21/2020 16:00:00,4.54
5/22/2020 16:00:00,4.54
5/26/2020 16:00:00,4.64
5/27/2020 16:00:00,4.66
5/28/2020 16:00:00,4.58
5/29/2020 16:00:00,4.64
6/1/2020 16:00:00,4.92
6/2/2020 16:00:00,5.36
6/3/2020 16:00:00,5.21
6/4/2020 16:00:00,5.23
6/5/2020 16:00:00,5.47
6/8/2020 16:00:00,5.79
6/9/2020 16:00:00,5.61
6/10/2020 16:00:00,5.57
6/11/2020 16:00:00,5.03
6/12/2020 16:00:00,5.25
6/15/2020 16:00:00,4.99
6/16/2020 16:00:00,5.22
6/17/2020 16:00:00,5.1
6/18/2020 16:00:00,5.08
6/19/2020 16:00:00,5.06
6/22/2020 16:00:00,5.12
6/23/2020 16:00:00,5.1
6/24/2020 16:00:00,4.92
6/25/2020 16:00:00,4.85
6/26/2020 16:00:00,4.72
6/29/2020 16:00:00,4.8
6/30/2020 16:00:00,4.89
7/1/2020 16:00:00,4.78
7/2/2020 16:00:00,4.85
7/6/2020 16:00:00,5.02
7/7/2020 16:00:00,4.8
7/8/2020 16:00:00,4.84
7/9/2020 16:00:00,4.81
7/10/2020 16:00:00,4.73
7/13/2020 16:00:00,4.58
7/14/2020 16:00:00,4.58
7/15/2020 16:00:00,4.71
7/16/2020 16:00:00,4.65
7/17/2020 16:00:00,4.8
7/20/2020 16:00:00,4.99
7/21/2020 16:00:00,4.85
7/22/2020 16:00:00,4.79
7/23/2020 16:00:00,4.74
7/24/2020 16:00:00,4.65
7/27/2020 16:00:00,4.69
7/28/2020 16:00:00,4.66
7/29/2020 16:00:00,4.87
7/30/2020 16:00:00,4.74
7/31/2020 16:00:00,4.74
8/3/2020 16:00:00,4.74
8/4/2020 16:00:00,4.75
8/5/2020 16:00:00,4.84
8/6/2020 16:00:00,4.96
8/7/2020 16:00:00,4.84
8/10/2020 16:00:00,4.84
8/11/2020 16:00:00,4.79
8/12/2020 16:00:00,4.82
8/13/2020 16:00:00,4.89
8/14/2020 16:00:00,4.8
8/17/2020 16:00:00,4.81
8/18/2020 16:00:00,4.79
8/19/2020 16:00:00,4.78
8/20/2020 16:00:00,4.83
8/21/2020 16:00:00,4.75
8/24/2020 16:00:00,4.79
8/25/2020 16:00:00,4.78
8/26/2020 16:00:00,5.08
8/27/2020 16:00:00,5.03
8/28/2020 16:00:00,5.23
8/31/2020 16:00:00,5.22
9/1/2020 16:00:00,5.58
9/2/2020 16:00:00,5.52
9/3/2020 16:00:00,5.18
9/4/2020 16:00:00,5.11
9/8/2020 16:00:00,4.93
9/9/2020 16:00:00,4.92
9/10/2020 16:00:00,4.8
9/11/2020 16:00:00,4.75
9/14/2020 16:00:00,4.82
9/15/2020 16:00:00,4.81
9/16/2020 16:00:00,4.73
9/17/2020 16:00:00,4.73
9/18/2020 16:00:00,4.86
9/21/2020 16:00:00,4.76
9/22/2020 16:00:00,4.94
9/23/2020 16:00:00,4.8
9/24/2020 16:00:00,4.75
9/25/2020 16:00:00,4.77
9/28/2020 16:00:00,4.61
9/29/2020 16:00:00,4.63
9/30/2020 16:00:00,4.59
10/1/2020 16:00:00,4.58
10/2/2020 16:00:00,4.44
10/5/2020 16:00:00,4.5
10/6/2020 16:00:00,4.55
10/7/2020 16:00:00,4.57
10/8/2020 16:00:00,4.6
10/9/2020 16:00:00,4.73
10/12/2020 16:00:00,4.75
10/13/2020 16:00:00,5.14
10/14/2020 16:00:00,5.08
10/15/2020 16:00:00,5.16
10/16/2020 16:00:00,4.98
10/19/2020 16:00:00,5.19
10/20/2020 16:00:00,5.08
10/21/2020 16:00:00,5.1
10/22/2020 16:00:00,5.13
10/23/2020 16:00:00,5.12
10/26/2020 16:00:00,4.88
10/27/2020 16:00:00,4.85
10/28/2020 16:00:00,4.57
10/29/2020 16:00:00,4.61
10/30/2020 16:00:00,4.49
11/2/2020 16:00:00,4.48
11/3/2020 16:00:00,4.67
11/4/2020 16:00:00,4.68
11/5/2020 16:00:00,4.86
11/6/2020 16:00:00,4.83
11/9/2020 16:00:00,4.93
11/10/2020 16:00:00,5.02
11/11/2020 16:00:00,5.19
11/12/2020 16:00:00,4.99
11/13/2020 16:00:00,5.11
11/16/2020 16:00:00,5.19
11/17/2020 16:00:00,5.29
11/18/2020 16:00:00,5.44
11/19/2020 16:00:00,5.36
11/20/2020 16:00:00,5.76
11/23/2020 16:00:00,5.66
11/24/2020 16:00:00,5.7
11/25/2020 16:00:00,5.91
11/27/2020 13:00:00,6.15
11/30/2020 16:00:00,5.87
12/1/2020 16:00:00,7
12/2/2020 16:00:00,7.45
12/3/2020 16:00:00,7.46
12/4/2020 16:00:00,8.52
12/7/2020 16:00:00,8.25
12/8/2020 16:00:00,8.52
12/9/2020 16:00:00,8.31
12/10/2020 16:00:00,8.37
12/11/2020 16:00:00,8.16
12/14/2020 16:00:00,8.25
12/15/2020 16:00:00,8.3
12/16/2020 16:00:00,8.24
12/17/2020 16:00:00,8.26
12/18/2020 16:00:00,6.95
12/21/2020 16:00:00,7.11
12/22/2020 16:00:00,7.19
12/23/2020 16:00:00,7.09
12/24/2020 13:00:00,7.06
12/28/2020 16:00:00,6.88
12/29/2020 16:00:00,6.77
12/30/2020 16:00:00,6.67
12/31/2020 16:00:00,6.63
1/4/2021 16:00:00,6.58
1/5/2021 16:00:00,6.77
1/6/2021 16:00:00,6.71
1/7/2021 16:00:00,7.06
1/8/2021 16:00:00,7.56
1/11/2021 16:00:00,7.65
1/12/2021 16:00:00,7.63
1/13/2021 16:00:00,7.44
1/14/2021 16:00:00,9.11
1/15/2021 16:00:00,9.84
1/19/2021 16:00:00,12.35
1/20/2021 16:00:00,12.79
1/21/2021 16:00:00,12.85
1/22/2021 16:00:00,14.04
1/25/2021 16:00:00,18.03
1/26/2021 16:00:00,18.92
1/27/2021 16:00:00,25.1
1/28/2021 16:00:00,14.65
1/29/2021 16:00:00,14.1
2/1/2021 16:00:00,14.63
2/2/2021 16:00:00,11.55
2/3/2021 16:00:00,12
2/4/2021 16:00:00,12.15
2/5/2021 16:00:00,13.23
2/8/2021 16:00:00,13.76
2/9/2021 16:00:00,13.43
2/10/2021 16:00:00,13.1
2/11/2021 16:00:00,12.46
