Date,Close
2/13/2020 16:00:00,2149.87
2/14/2020 16:00:00,2134.87
2/18/2020 16:00:00,2155.67
2/19/2020 16:00:00,2170.22
2/20/2020 16:00:00,2153.1
2/21/2020 16:00:00,2095.97
2/24/2020 16:00:00,2009.29
2/25/2020 16:00:00,1972.74
2/26/2020 16:00:00,1979.59
2/27/2020 16:00:00,1884.3
2/28/2020 16:00:00,1883.75
3/2/2020 16:00:00,1953.95
3/3/2020 16:00:00,1908.99
3/4/2020 16:00:00,1975.83
3/5/2020 16:00:00,1924.03
3/6/2020 16:00:00,1901.09
3/9/2020 16:00:00,1800.61
3/10/2020 16:00:00,1891.82
3/11/2020 16:00:00,1820.86
3/12/2020 16:00:00,1676.61
3/13/2020 16:00:00,1785
3/16/2020 16:00:00,1689.15
3/17/2020 16:00:00,1807.84
3/18/2020 16:00:00,1830
3/19/2020 16:00:00,1880.93
3/20/2020 16:00:00,1846.09
3/23/2020 16:00:00,1902.83
3/24/2020 16:00:00,1940.1
3/25/2020 16:00:00,1885.84
3/26/2020 16:00:00,1955.49
3/27/2020 16:00:00,1900.1
3/30/2020 16:00:00,1963.95
3/31/2020 16:00:00,1949.72
4/1/2020 16:00:00,1907.7
4/2/2020 16:00:00,1918.83
4/3/2020 16:00:00,1906.59
4/6/2020 16:00:00,1997.59
4/7/2020 16:00:00,2011.6
4/8/2020 16:00:00,2043
4/9/2020 16:00:00,2042.76
4/13/2020 16:00:00,2168.87
4/14/2020 16:00:00,2283.32
4/15/2020 16:00:00,2307.68
4/16/2020 16:00:00,2408.19
4/17/2020 16:00:00,2375
4/20/2020 16:00:00,2393.61
4/21/2020 16:00:00,2328.12
4/22/2020 16:00:00,2363.49
4/23/2020 16:00:00,2399.45
4/24/2020 16:00:00,2410.22
4/27/2020 16:00:00,2376
4/28/2020 16:00:00,2314.08
4/29/2020 16:00:00,2372.71
4/30/2020 16:00:00,2474
5/1/2020 16:00:00,2286.04
5/4/2020 16:00:00,2315.99
5/5/2020 16:00:00,2317.8
5/6/2020 16:00:00,2351.26
5/7/2020 16:00:00,2367.61
5/8/2020 16:00:00,2379.61
5/11/2020 16:00:00,2409
5/12/2020 16:00:00,2356.95
5/13/2020 16:00:00,2367.92
5/14/2020 16:00:00,2388.85
5/15/2020 16:00:00,2409.78
5/18/2020 16:00:00,2426.26
5/19/2020 16:00:00,2449.33
5/20/2020 16:00:00,2497.94
5/21/2020 16:00:00,2446.74
5/22/2020 16:00:00,2436.88
5/26/2020 16:00:00,2421.86
5/27/2020 16:00:00,2410.39
5/28/2020 16:00:00,2401.1
5/29/2020 16:00:00,2442.37
6/1/2020 16:00:00,2471.04
6/2/2020 16:00:00,2472.41
6/3/2020 16:00:00,2478.4
6/4/2020 16:00:00,2460.6
6/5/2020 16:00:00,2483
6/8/2020 16:00:00,2524.06
6/9/2020 16:00:00,2600.86
6/10/2020 16:00:00,2647.45
6/11/2020 16:00:00,2557.96
6/12/2020 16:00:00,2545.02
6/15/2020 16:00:00,2572.68
6/16/2020 16:00:00,2615.27
