Date,Close
2/13/2020 16:00:00,16.13
2/14/2020 16:00:00,17.39
2/18/2020 16:00:00,17.1
2/19/2020 16:00:00,18.51
2/20/2020 16:00:00,19.24
2/21/2020 16:00:00,19.37
2/24/2020 16:00:00,17.29
2/25/2020 16:00:00,16.57
2/26/2020 16:00:00,15.89
2/27/2020 16:00:00,14.54
2/28/2020 16:00:00,14.43
3/2/2020 16:00:00,15.35
3/3/2020 16:00:00,13.02
3/4/2020 16:00:00,12.51
3/5/2020 16:00:00,11.2
3/6/2020 16:00:00,10.02
3/9/2020 16:00:00,7.67
3/10/2020 16:00:00,7.84
3/11/2020 16:00:00,7.09
3/12/2020 16:00:00,5.95
3/13/2020 16:00:00,4.03
3/16/2020 16:00:00,3.05
3/17/2020 16:00:00,2.9
3/18/2020 16:00:00,2.47
3/19/2020 16:00:00,3.85
3/20/2020 16:00:00,3.65
3/23/2020 16:00:00,3.85
3/24/2020 16:00:00,4.02
3/25/2020 16:00:00,5.04
3/26/2020 16:00:00,7.9
3/27/2020 16:00:00,9.1
3/30/2020 16:00:00,6.61
3/31/2020 16:00:00,6.88
4/1/2020 16:00:00,5.9
4/2/2020 16:00:00,6.1
4/3/2020 16:00:00,5.54
4/6/2020 16:00:00,5.96
4/7/2020 16:00:00,6.37
4/8/2020 16:00:00,6.98
4/9/2020 16:00:00,6.78
4/13/2020 16:00:00,6.57
4/14/2020 16:00:00,7.04
4/15/2020 16:00:00,6.79
4/16/2020 16:00:00,6.37
4/17/2020 16:00:00,6.5
4/20/2020 16:00:00,6.76
4/21/2020 16:00:00,6.76
4/22/2020 16:00:00,6.8
4/23/2020 16:00:00,6.82
4/24/2020 16:00:00,8.07
4/27/2020 16:00:00,8.4
4/28/2020 16:00:00,8.05
4/29/2020 16:00:00,8.11
4/30/2020 16:00:00,8.05
5/1/2020 16:00:00,7.24
5/4/2020 16:00:00,7.65
5/5/2020 16:00:00,7.39
5/6/2020 16:00:00,7.41
5/7/2020 16:00:00,7.61
5/8/2020 16:00:00,7.78
5/11/2020 16:00:00,8.08
5/12/2020 16:00:00,7.47
5/13/2020 16:00:00,7.19
5/14/2020 16:00:00,7.17
5/15/2020 16:00:00,7.77
5/18/2020 16:00:00,7.96
5/19/2020 16:00:00,8.16
5/20/2020 16:00:00,8.05
5/21/2020 16:00:00,9.65
5/22/2020 16:00:00,10.26
5/26/2020 16:00:00,10.81
5/27/2020 16:00:00,10.65
5/28/2020 16:00:00,10.39
5/29/2020 16:00:00,9.85
6/1/2020 16:00:00,10.04
6/2/2020 16:00:00,10.02
6/3/2020 16:00:00,10.08
6/4/2020 16:00:00,10.09
6/5/2020 16:00:00,9.48
6/8/2020 16:00:00,10.44
6/9/2020 16:00:00,10.13
6/10/2020 16:00:00,9.69
6/11/2020 16:00:00,8.37
6/12/2020 16:00:00,8.42
6/15/2020 16:00:00,8.44
6/16/2020 16:00:00,8.23
6/17/2020 16:00:00,8.09
6/18/2020 16:00:00,8.56
6/19/2020 16:00:00,8.3
6/22/2020 16:00:00,8.41
6/23/2020 16:00:00,8.56
6/24/2020 16:00:00,8.15
6/25/2020 16:00:00,8.55
6/26/2020 16:00:00,7.95
6/29/2020 16:00:00,7.71
6/30/2020 16:00:00,7.11
7/1/2020 16:00:00,7.01
7/2/2020 16:00:00,6.96
7/6/2020 16:00:00,7.85
7/7/2020 16:00:00,7.7
7/8/2020 16:00:00,7.58
7/9/2020 16:00:00,7.41
7/10/2020 16:00:00,8.01
7/13/2020 16:00:00,7.47
7/14/2020 16:00:00,7.57
