Date,Close
2/13/2020 16:00:00,17.71
2/14/2020 16:00:00,19.04
2/18/2020 16:00:00,19.76
2/19/2020 16:00:00,20.6
2/20/2020 16:00:00,20.24
2/21/2020 16:00:00,20.12
2/24/2020 16:00:00,18.67
2/25/2020 16:00:00,18.19
2/26/2020 16:00:00,18.19
2/27/2020 16:00:00,17.47
2/28/2020 16:00:00,16.14
3/2/2020 16:00:00,16.39
3/3/2020 16:00:00,16.02
3/4/2020 16:00:00,16.63
3/5/2020 16:00:00,15.78
3/6/2020 16:00:00,14.1
3/9/2020 16:00:00,11.43
3/10/2020 16:00:00,11.81
3/11/2020 16:00:00,10.35
3/12/2020 16:00:00,8.43
3/13/2020 16:00:00,9.28
3/16/2020 16:00:00,8.34
3/17/2020 16:00:00,8.55
3/18/2020 16:00:00,7.53
3/19/2020 16:00:00,7.97
3/20/2020 16:00:00,8.8
3/23/2020 16:00:00,8.22
3/24/2020 16:00:00,8.64
3/25/2020 16:00:00,8.99
3/26/2020 16:00:00,10.9
3/27/2020 16:00:00,12.41
3/30/2020 16:00:00,10.69
3/31/2020 16:00:00,10.91
4/1/2020 16:00:00,9.75
4/2/2020 16:00:00,10.04
4/3/2020 16:00:00,9.75
4/6/2020 16:00:00,9.63
4/7/2020 16:00:00,9.64
4/8/2020 16:00:00,10.27
4/9/2020 16:00:00,10.56
4/13/2020 16:00:00,9.15
4/14/2020 16:00:00,9.04
4/15/2020 16:00:00,8.54
4/16/2020 16:00:00,8.06
4/17/2020 16:00:00,8.31
4/20/2020 16:00:00,8.61
4/21/2020 16:00:00,8.67
4/22/2020 16:00:00,8.65
4/23/2020 16:00:00,8.62
4/24/2020 16:00:00,8.8
4/27/2020 16:00:00,9.16
4/28/2020 16:00:00,9.13
4/29/2020 16:00:00,9.08
4/30/2020 16:00:00,8.92
5/1/2020 16:00:00,8.47
5/4/2020 16:00:00,8.55
5/5/2020 16:00:00,8.42
5/6/2020 16:00:00,8.33
5/7/2020 16:00:00,8.36
5/8/2020 16:00:00,8.09
5/11/2020 16:00:00,7.41
5/12/2020 16:00:00,6.46
5/13/2020 16:00:00,5.8
5/14/2020 16:00:00,6.64
5/15/2020 16:00:00,11.2
5/18/2020 16:00:00,17.1
5/19/2020 16:00:00,14.65
5/20/2020 16:00:00,12.75
5/21/2020 16:00:00,17.4
5/22/2020 16:00:00,16.01
5/26/2020 16:00:00,15.61
5/27/2020 16:00:00,15.3
5/28/2020 16:00:00,15.34
5/29/2020 16:00:00,14.08
6/1/2020 16:00:00,14.1
6/2/2020 16:00:00,14.53
6/3/2020 16:00:00,14.3
6/4/2020 16:00:00,14.23
6/5/2020 16:00:00,13.94
6/8/2020 16:00:00,15.74
6/9/2020 16:00:00,14.81
6/10/2020 16:00:00,14.29
6/11/2020 16:00:00,12.91
6/12/2020 16:00:00,13.21
6/15/2020 16:00:00,13.25
6/16/2020 16:00:00,13.11
6/17/2020 16:00:00,13.19
6/18/2020 16:00:00,13.01
6/19/2020 16:00:00,13.37
6/22/2020 16:00:00,13.72
6/23/2020 16:00:00,13.58
6/24/2020 16:00:00,13.67
6/25/2020 16:00:00,13.2
6/26/2020 16:00:00,12.47
6/29/2020 16:00:00,12.36
6/30/2020 16:00:00,12.42
7/1/2020 16:00:00,12.27
7/2/2020 16:00:00,12.27
7/6/2020 16:00:00,12.18
7/7/2020 16:00:00,12.42
7/8/2020 16:00:00,12.16
7/9/2020 16:00:00,11.77
7/10/2020 16:00:00,12.02
7/13/2020 16:00:00,12.08
7/14/2020 16:00:00,11.75
7/15/2020 16:00:00,12.87
7/16/2020 16:00:00,12.05
7/17/2020 16:00:00,11.88
7/20/2020 16:00:00,11.54
7/21/2020 16:00:00,11.61
7/22/2020 16:00:00,11.16
7/23/2020 16:00:00,10.78
7/24/2020 16:00:00,10.4
7/27/2020 16:00:00,10.67
7/28/2020 16:00:00,11.7
7/29/2020 16:00:00,10.7
7/30/2020 16:00:00,10.54
7/31/2020 16:00:00,10.19
8/3/2020 16:00:00,10.42
8/4/2020 16:00:00,10.73
8/5/2020 16:00:00,10.71
8/6/2020 16:00:00,10.31
8/7/2020 16:00:00,10.27
8/10/2020 16:00:00,10.22
8/11/2020 16:00:00,10.02
8/12/2020 16:00:00,9.8
8/13/2020 16:00:00,10.18
8/14/2020 16:00:00,10.69
8/17/2020 16:00:00,10.1
8/18/2020 16:00:00,10
8/19/2020 16:00:00,9.91
8/20/2020 16:00:00,9.6
8/21/2020 16:00:00,9.41
8/24/2020 16:00:00,9.51
8/25/2020 16:00:00,9.49
8/26/2020 16:00:00,9.36
8/27/2020 16:00:00,9.52
8/28/2020 16:00:00,9.82
8/31/2020 16:00:00,9.8
9/1/2020 16:00:00,9.3
9/2/2020 16:00:00,9
9/3/2020 16:00:00,9.02
9/4/2020 16:00:00,8.51
9/8/2020 16:00:00,7.52
9/9/2020 16:00:00,7.65
9/10/2020 16:00:00,7.42
9/11/2020 16:00:00,6.98
9/14/2020 16:00:00,7.18
9/15/2020 16:00:00,7.07
9/16/2020 16:00:00,7.01
9/17/2020 16:00:00,6.89
9/18/2020 16:00:00,6.53
9/21/2020 16:00:00,6.32
9/22/2020 16:00:00,7.32
9/23/2020 16:00:00,5.17
9/24/2020 16:00:00,5.2
9/25/2020 16:00:00,5.05
9/28/2020 16:00:00,4.78
9/29/2020 16:00:00,4.68
9/30/2020 16:00:00,4.65
10/1/2020 16:00:00,4.67
10/2/2020 16:00:00,4.58
10/5/2020 16:00:00,4.62
10/6/2020 16:00:00,4.5
10/7/2020 16:00:00,4.61
10/8/2020 16:00:00,5.1
10/9/2020 16:00:00,5.03
10/12/2020 16:00:00,4.98
10/13/2020 16:00:00,4.78
10/14/2020 16:00:00,4.54
10/15/2020 16:00:00,4.29
10/16/2020 16:00:00,4.02
10/19/2020 16:00:00,4.71
10/20/2020 16:00:00,4.56
10/21/2020 16:00:00,4.85
10/22/2020 16:00:00,4.85
10/23/2020 16:00:00,4.68
10/26/2020 16:00:00,4.4
10/27/2020 16:00:00,4
10/28/2020 16:00:00,3.83
10/29/2020 16:00:00,4.09
10/30/2020 16:00:00,4.05
11/2/2020 16:00:00,4.73
11/3/2020 16:00:00,4.91
11/4/2020 16:00:00,4.43
11/5/2020 16:00:00,6.27
11/6/2020 16:00:00,9.79
11/9/2020 16:00:00,11.21
11/10/2020 16:00:00,8.3
11/11/2020 16:00:00,7.66
11/12/2020 16:00:00,6.99
11/13/2020 16:00:00,7.08
11/16/2020 16:00:00,6.81
11/17/2020 16:00:00,7.2
11/18/2020 16:00:00,7.02
11/19/2020 16:00:00,7.07
11/20/2020 16:00:00,7.13
11/23/2020 16:00:00,7.18
11/24/2020 16:00:00,9.23
11/25/2020 16:00:00,8.71
11/27/2020 13:00:00,10.47
11/30/2020 16:00:00,11.68
12/1/2020 16:00:00,9.75
12/2/2020 16:00:00,10.95
12/3/2020 16:00:00,11.24
12/4/2020 16:00:00,10.89
12/7/2020 16:00:00,10.47
12/8/2020 16:00:00,10.6
12/9/2020 16:00:00,9.88
12/10/2020 16:00:00,9.97
12/11/2020 16:00:00,9.91
12/14/2020 16:00:00,9.56
12/15/2020 16:00:00,10.21
12/16/2020 16:00:00,9.82
12/17/2020 16:00:00,9.73
12/18/2020 16:00:00,9.6
12/21/2020 16:00:00,8.94
12/22/2020 16:00:00,8.93
12/23/2020 16:00:00,9.32
12/24/2020 13:00:00,8.87
12/28/2020 16:00:00,8.69
12/29/2020 16:00:00,8.4
12/30/2020 16:00:00,8.78
12/31/2020 16:00:00,8.31
1/4/2021 16:00:00,9.52
1/5/2021 16:00:00,9.7
1/6/2021 16:00:00,10.27
1/7/2021 16:00:00,10.19
1/8/2021 16:00:00,9.99
1/11/2021 16:00:00,10.44
1/12/2021 16:00:00,10.56
1/13/2021 16:00:00,10.91
1/14/2021 16:00:00,11.96
1/15/2021 16:00:00,12.04
1/19/2021 16:00:00,11.84
1/20/2021 16:00:00,11.54
1/21/2021 16:00:00,11.17
1/22/2021 16:00:00,10.65
1/25/2021 16:00:00,10.16
1/26/2021 16:00:00,10.67
1/27/2021 16:00:00,11.2
1/28/2021 16:00:00,11.7
1/29/2021 16:00:00,11.15
2/1/2021 16:00:00,11.2
2/2/2021 16:00:00,12.7
2/3/2021 16:00:00,13.75
2/4/2021 16:00:00,13.07
2/5/2021 16:00:00,12.8
2/8/2021 16:00:00,14.87
2/9/2021 16:00:00,15.61
2/10/2021 16:00:00,18.92
2/11/2021 16:00:00,14.47
