Date,Close
2/13/2020 16:00:00,1514.66
2/14/2020 16:00:00,1520.74
2/18/2020 16:00:00,1519.67
2/19/2020 16:00:00,1526.69
2/20/2020 16:00:00,1518.15
2/21/2020 16:00:00,1485.11
2/24/2020 16:00:00,1421.59
2/25/2020 16:00:00,1388.45
2/26/2020 16:00:00,1393.18
2/27/2020 16:00:00,1318.09
2/28/2020 16:00:00,1339.33
3/2/2020 16:00:00,1389.11
3/3/2020 16:00:00,1341.39
3/4/2020 16:00:00,1386.52
3/5/2020 16:00:00,1319.04
3/6/2020 16:00:00,1298.41
3/9/2020 16:00:00,1215.56
3/10/2020 16:00:00,1280.39
3/11/2020 16:00:00,1215.41
3/12/2020 16:00:00,1114.91
3/13/2020 16:00:00,1219.73
3/16/2020 16:00:00,1084.33
3/17/2020 16:00:00,1119.8
3/18/2020 16:00:00,1096.8
3/19/2020 16:00:00,1115.29
3/20/2020 16:00:00,1072.32
3/23/2020 16:00:00,1056.62
3/24/2020 16:00:00,1134.46
3/25/2020 16:00:00,1102.49
3/26/2020 16:00:00,1161.75
3/27/2020 16:00:00,1110.71
3/30/2020 16:00:00,1146.82
3/31/2020 16:00:00,1162.81
4/1/2020 16:00:00,1105.62
4/2/2020 16:00:00,1120.84
4/3/2020 16:00:00,1097.88
4/6/2020 16:00:00,1186.92
4/7/2020 16:00:00,1186.51
4/8/2020 16:00:00,1210.28
4/9/2020 16:00:00,1211.45
4/13/2020 16:00:00,1217.56
4/14/2020 16:00:00,1269.23
4/15/2020 16:00:00,1262.47
4/16/2020 16:00:00,1263.47
4/17/2020 16:00:00,1283.25
4/20/2020 16:00:00,1266.61
4/21/2020 16:00:00,1216.34
4/22/2020 16:00:00,1263.21
4/23/2020 16:00:00,1276.31
4/24/2020 16:00:00,1279.31
4/27/2020 16:00:00,1275.88
4/28/2020 16:00:00,1233.67
4/29/2020 16:00:00,1341.48
4/30/2020 16:00:00,1348.66
5/1/2020 16:00:00,1320.61
5/4/2020 16:00:00,1326.8
5/5/2020 16:00:00,1351.11
5/6/2020 16:00:00,1347.3
5/7/2020 16:00:00,1372.56
5/8/2020 16:00:00,1388.37
5/11/2020 16:00:00,1403.26
5/12/2020 16:00:00,1375.74
5/13/2020 16:00:00,1349.33
5/14/2020 16:00:00,1356.13
5/15/2020 16:00:00,1373.19
5/18/2020 16:00:00,1383.94
5/19/2020 16:00:00,1373.49
5/20/2020 16:00:00,1406.72
5/21/2020 16:00:00,1402.8
5/22/2020 16:00:00,1410.42
5/26/2020 16:00:00,1417.02
5/27/2020 16:00:00,1417.84
5/28/2020 16:00:00,1416.73
5/29/2020 16:00:00,1428.92
6/1/2020 16:00:00,1431.82
6/2/2020 16:00:00,1439.22
6/3/2020 16:00:00,1436.38
6/4/2020 16:00:00,1412.18
6/5/2020 16:00:00,1438.39
6/8/2020 16:00:00,1446.61
6/9/2020 16:00:00,1456.16
6/10/2020 16:00:00,1465.85
6/11/2020 16:00:00,1403.84
6/12/2020 16:00:00,1413.18
6/15/2020 16:00:00,1419.85
6/16/2020 16:00:00,1442.72
6/17/2020 16:00:00,1451.12
6/18/2020 16:00:00,1435.96
6/19/2020 16:00:00,1431.72
6/22/2020 16:00:00,1451.86
6/23/2020 16:00:00,1464.41
6/24/2020 16:00:00,1431.97
6/25/2020 16:00:00,1441.33
6/26/2020 16:00:00,1359.9
6/29/2020 16:00:00,1394.97
6/30/2020 16:00:00,1413.61
7/1/2020 16:00:00,1438.04
7/2/2020 16:00:00,1464.7
7/6/2020 16:00:00,1495.7
7/7/2020 16:00:00,1485.18
7/8/2020 16:00:00,1496
7/9/2020 16:00:00,1510.99
7/10/2020 16:00:00,1541.74
7/13/2020 16:00:00,1511.34
7/14/2020 16:00:00,1520.58
7/15/2020 16:00:00,1513.64
7/16/2020 16:00:00,1518
7/17/2020 16:00:00,1515.55
7/20/2020 16:00:00,1565.72
7/21/2020 16:00:00,1558.42
7/22/2020 16:00:00,1568.49
7/23/2020 16:00:00,1515.68
7/24/2020 16:00:00,1511.87
7/27/2020 16:00:00,1530.2
7/28/2020 16:00:00,1500.34
7/29/2020 16:00:00,1522.02
